amount_inr,hour_of_day,is_new_recipient,tx_count_last_24h,wallet_age_days,amount_deviation_ratio,is_structured_amount,is_fraud
4340.7,9,1,2,16.0,3.63,0,1
896.79,9,0,1,120.0,1.92,0,0
2170.93,1,0,0,183.0,3.1,0,0
1197.67,13,0,1,32.0,1.78,0,0
2136.92,12,0,0,144.0,0.87,0,0
7031.94,21,0,3,8.0,11.01,0,1
3118.31,5,0,2,83.0,3.11,0,0
2857.63,8,0,2,49.0,2.16,0,0
1227.48,12,0,2,125.0,1.58,0,0
475.49,8,0,0,264.0,0.27,0,0
1498.74,12,0,0,16.0,0.77,0,0
5355.86,4,0,1,72.0,1.51,0,0
457.4,13,0,1,66.0,0.31,0,0
699.54,4,0,3,47.0,1.68,0,0
2025.64,8,0,3,79.0,1.93,0,0
745.32,7,0,0,255.0,0.6,0,0
886.01,6,0,0,436.0,0.28,0,0
1234.92,7,0,0,0.0,0.96,0,0
528.98,21,0,5,161.0,0.28,0,0
752.42,2,0,0,115.0,0.61,0,0
3405.29,22,1,4,625.0,1.66,0,1
557.45,23,0,0,11.0,0.55,0,1
429.2,14,0,2,200.0,0.79,0,0
1025.54,7,0,1,326.0,3.35,0,0
3493.85,0,0,1,292.0,1.74,0,0
1514.39,6,0,0,99.0,0.84,0,0
1190.2,18,0,4,48.0,0.63,0,0
1881.68,1,0,1,123.0,1.18,0,0
375.73,13,0,1,44.0,0.82,0,0
2822.1,17,1,0,64.0,2.81,0,0
2553.17,14,0,2,71.0,1.83,0,0
1250.9,13,0,0,43.0,1.31,0,0
4470.84,23,0,0,50.0,2.15,0,0
655.41,18,0,2,1.0,0.49,0,0
4989.64,18,0,0,42.0,2.27,0,0
2077.76,21,0,0,77.0,0.7,0,0
1335.56,16,0,1,23.0,0.69,0,1
1775.99,21,0,0,197.0,1.08,0,0
1641.66,18,0,0,93.0,2.44,0,0
5422.19,15,0,0,190.0,3.54,0,0
686.08,19,0,1,16.0,1.21,0,0
910.26,18,0,3,206.0,1.27,0,0
4594.76,0,0,0,381.0,2.61,0,0
1057.88,18,0,1,52.0,1.53,0,0
4066.26,6,0,1,40.0,0.7,0,0
8345.62,22,0,0,125.0,3.26,0,0
1259.39,10,1,0,121.0,0.83,0,0
3338.33,4,0,1,14.0,12.06,0,0
640.13,16,1,0,314.0,1.35,0,1
3566.21,10,0,0,78.0,0.61,0,0
2163.5,23,0,2,173.0,2.03,0,0
2767.6,7,0,1,53.0,0.92,0,0
1011.29,9,0,3,36.0,0.93,0,0
405.46,11,0,0,14.0,0.5,0,0
2843.89,9,0,1,39.0,3.64,0,0
282.29,12,1,1,603.0,0.48,0,0
1358.84,17,0,1,129.0,0.65,0,1
4217.78,9,0,0,195.0,2.27,0,0
2148.89,18,0,1,382.0,2.01,0,0
10441.13,19,0,1,10.0,24.5,0,0
4548.71,16,0,1,22.0,3.57,0,0
1003.74,19,0,1,316.0,0.48,0,0
1853.04,15,0,1,100.0,0.33,0,0
1732.58,4,0,1,121.0,0.63,0,0
435.3,2,0,0,67.0,0.26,0,0
775.6,14,0,1,202.0,0.87,0,0
1091.51,1,0,1,87.0,0.35,0,0
289.28,12,1,2,210.0,0.18,0,0
1887.0,21,1,0,582.0,1.16,0,1
1444.96,7,0,1,125.0,0.48,0,0
401.17,22,0,0,90.0,0.31,0,0
2601.36,16,0,1,55.0,1.03,0,0
3443.64,3,0,1,26.0,4.78,0,1
2217.93,18,0,1,128.0,2.3,0,0
1350.65,21,1,0,8.0,0.69,0,0
3078.81,8,0,1,376.0,2.16,0,0
3334.9,22,0,1,125.0,2.63,0,0
2384.31,14,0,1,384.0,3.29,0,0
860.79,8,1,1,38.0,0.33,0,1
2319.11,23,1,1,351.0,4.22,0,0
5302.49,20,0,3,114.0,2.12,0,0
1056.83,8,0,2,199.0,0.69,0,0
11945.92,13,0,3,24.0,7.75,0,0
1126.57,22,0,3,83.0,0.78,0,0
1861.55,20,0,2,101.0,2.11,0,0
987.09,15,1,2,60.0,0.68,0,0
2210.43,23,0,1,35.0,1.2,0,0
376.91,22,0,3,282.0,0.2,0,0
1106.06,16,0,0,11.0,0.79,0,0
676.61,12,0,1,20.0,0.49,0,0
2042.24,8,0,1,46.0,1.48,0,0
4424.9,14,0,2,303.0,3.49,0,0
3233.78,6,0,3,100.0,6.3,0,1
213.9,0,0,2,56.0,0.2,0,0
11360.1,0,1,1,62.0,14.31,0,1
2358.43,4,0,0,218.0,1.76,0,0
898.88,23,0,0,3.0,1.05,0,0
2082.69,8,0,0,1.0,1.14,0,0
2118.73,11,0,1,6.0,0.7,0,1
992.11,5,1,0,76.0,0.81,0,0
2160.56,12,0,0,104.0,1.24,0,0
1046.57,7,0,0,118.0,0.94,0,0
1256.49,14,1,4,158.0,0.9,0,1
974.91,5,0,1,25.0,0.29,0,0
498.0,5,0,1,37.0,0.85,0,0
2061.63,3,0,3,33.0,2.09,0,0
3061.83,10,0,4,19.0,1.94,0,0
2873.81,20,0,0,34.0,2.15,0,0
3781.71,17,0,0,114.0,3.2,0,0
2420.93,2,0,1,55.0,3.32,0,0
1119.4,2,0,0,175.0,0.58,0,0
3849.5,11,0,0,92.0,2.76,0,0
532.85,20,1,1,29.0,0.24,0,0
803.84,20,1,0,76.0,0.29,0,1
759.17,5,0,1,108.0,0.53,0,0
4779.31,20,0,0,241.0,1.46,0,0
4223.88,5,0,3,215.0,1.52,0,0
2803.36,7,1,3,67.0,2.46,0,1
4744.48,14,1,0,125.0,1.33,0,1
819.46,17,1,2,42.0,0.37,0,0
2474.36,19,1,0,120.0,0.78,0,0
1615.41,15,0,1,293.0,3.27,0,0
3874.59,5,0,1,118.0,1.75,0,0
1629.94,20,0,1,43.0,0.91,0,0
1278.64,16,0,1,124.0,1.41,0,0
2941.92,8,0,1,280.0,4.88,0,1
3978.07,18,0,4,18.0,2.94,0,1
990.78,17,1,1,79.0,0.65,0,0
1711.34,22,0,1,46.0,1.65,0,0
697.43,4,1,4,33.0,0.74,0,1
190.9,5,0,1,61.0,0.18,0,0
2165.52,11,0,3,60.0,2.19,0,0
3127.58,10,0,0,28.0,1.21,0,0
2288.98,15,0,1,62.0,2.5,0,0
312.75,19,0,1,121.0,0.57,0,1
1318.48,16,0,2,3.0,0.56,0,0
245.55,19,1,0,544.0,0.1,0,0
6202.64,8,0,0,42.0,4.5,0,0
680.31,0,0,1,117.0,0.9,0,0
5596.31,2,1,2,40.0,12.1,0,1
4235.61,20,0,2,60.0,2.8,0,0
803.9,22,0,3,96.0,0.4,0,0
652.29,8,0,1,114.0,0.72,0,0
2478.31,21,0,2,177.0,1.03,0,0
845.65,18,0,1,188.0,1.35,0,0
1982.74,12,0,3,88.0,1.28,0,0
1170.81,22,0,3,9.0,2.68,0,0
363.93,13,0,0,98.0,0.43,0,0
242.88,19,0,1,78.0,0.47,0,0
2217.23,18,0,0,29.0,1.07,0,0
1090.73,22,1,4,1.0,0.6,0,1
1099.07,6,0,0,46.0,0.17,0,0
3382.19,3,0,1,36.0,2.03,0,0
5198.36,11,1,1,79.0,4.54,0,1
1414.75,22,1,0,172.0,1.77,0,0
1330.7,13,1,0,69.0,0.5,0,0
2835.94,1,1,3,363.0,0.39,0,0
533.13,0,0,3,30.0,0.2,0,0
2210.2,17,0,2,30.0,1.31,0,0
2971.13,19,0,0,111.0,1.92,0,0
3334.93,7,0,0,272.0,6.0,0,0
316.37,2,0,2,134.0,0.13,0,0
911.22,5,0,3,134.0,0.95,0,1
820.21,21,0,3,197.0,1.14,0,0
1978.11,12,0,1,133.0,1.5,0,0
2786.86,8,0,3,171.0,3.0,0,0
6953.77,8,0,1,241.0,8.18,0,0
1158.09,19,0,1,1.0,1.05,0,0
1155.38,8,0,2,260.0,2.43,0,0
5088.33,14,1,3,29.0,4.02,0,1
2361.19,12,1,0,292.0,1.38,0,0
5658.34,21,0,0,37.0,6.92,0,0
2344.57,15,1,0,73.0,0.71,0,0
638.16,1,0,1,326.0,0.61,0,1
544.67,13,0,4,14.0,0.7,0,0
447.48,5,0,0,164.0,0.19,0,0
3280.81,1,0,1,60.0,2.13,0,0
5269.74,7,1,6,3.0,1.59,0,0
9551.24,3,0,1,336.0,2.46,0,0
3861.44,20,1,2,15.0,5.98,0,1
5148.98,23,0,0,179.0,0.91,0,1
1072.75,13,1,2,58.0,2.97,0,0
638.57,10,1,2,200.0,0.92,0,1
3885.75,23,0,2,166.0,5.85,0,1
2633.09,13,0,3,120.0,0.79,0,0
1991.61,11,0,1,336.0,0.99,0,0
2562.23,15,1,1,12.0,1.47,0,0
2418.41,5,0,1,192.0,6.94,0,0
5741.27,19,0,1,133.0,3.93,0,0
5799.27,0,0,0,45.0,0.91,0,0
2950.7,11,0,1,95.0,1.46,0,0
3870.82,6,0,0,124.0,3.18,0,0
2871.69,7,0,1,160.0,1.01,0,0
1193.86,8,1,0,25.0,0.74,0,0
3572.1,1,0,0,13.0,3.26,0,0
515.41,16,0,0,13.0,0.52,0,0
4668.08,19,0,2,42.0,2.28,0,0
617.04,12,0,0,20.0,0.49,0,0
2338.4,4,1,2,92.0,1.43,0,0
845.02,9,0,1,69.0,2.3,0,0
2975.15,11,0,0,268.0,2.15,0,0
1753.67,16,0,1,152.0,2.24,0,0
430.4,20,1,1,28.0,0.16,0,0
2640.25,5,1,3,6.0,3.37,0,1
1074.78,2,0,0,148.0,1.15,0,0
3995.93,14,0,1,224.0,6.08,0,0
1810.2,6,0,2,145.0,0.74,0,0
2580.86,5,0,0,124.0,1.28,0,1
763.71,3,0,2,34.0,1.0,0,0
1063.8,18,1,1,82.0,1.25,0,0
1196.58,4,1,1,155.0,0.5,0,0
3908.98,2,1,4,26.0,0.78,0,1
8181.57,8,0,1,78.0,4.22,0,0
875.98,5,0,0,15.0,0.3,0,0
4765.53,12,0,0,91.0,3.77,0,0
256.54,21,0,0,102.0,0.33,0,0
617.22,19,0,1,92.0,0.46,0,0
762.88,3,0,0,76.0,0.27,0,1
535.25,1,0,3,106.0,0.51,0,1
434.75,3,0,0,689.0,0.36,0,0
2622.02,7,0,0,117.0,0.47,0,0
1491.2,12,0,1,168.0,0.35,0,0
2543.93,9,0,1,26.0,1.58,0,1
3365.82,17,0,2,91.0,1.12,0,0
2296.3,8,0,2,1.0,3.17,0,0
3268.17,0,0,0,4.0,1.48,0,0
1698.36,12,1,1,47.0,1.08,0,1
621.23,17,1,0,75.0,0.33,0,1
4684.59,14,0,2,103.0,7.09,0,0
1064.01,1,0,2,263.0,1.82,0,0
778.96,10,0,1,177.0,0.74,0,0
1540.52,13,0,0,43.0,2.36,0,0
795.1,21,0,0,163.0,0.95,0,0
1241.79,14,0,2,96.0,0.18,0,0
2464.26,13,0,2,181.0,0.8,0,0
2473.79,15,0,1,64.0,1.36,0,0
805.89,22,1,3,12.0,0.42,0,0
1165.69,14,0,2,116.0,0.61,0,0
4754.75,18,0,0,98.0,3.6,0,0
2826.4,8,1,1,368.0,1.57,0,0
11702.51,4,1,1,21.0,4.48,0,1
5229.73,4,0,3,128.0,4.06,0,1
5063.76,10,1,3,77.0,1.44,0,0
518.49,19,0,2,57.0,0.41,0,0
3595.63,23,0,0,190.0,4.41,0,0
1723.66,3,0,0,200.0,0.99,0,0
1101.16,19,0,2,150.0,0.83,0,0
2103.2,17,0,1,10.0,1.66,0,0
4233.1,2,0,2,51.0,1.69,0,0
2837.7,3,0,0,6.0,2.38,0,0
820.06,13,0,4,51.0,0.97,0,0
3527.04,6,0,3,125.0,3.01,0,0
1018.59,7,1,1,88.0,1.07,0,1
2197.37,23,0,1,146.0,2.33,0,0
1376.07,15,0,1,96.0,0.52,0,1
1484.78,19,0,1,97.0,1.85,0,0
3603.35,14,0,1,86.0,2.27,0,0
708.98,6,0,1,54.0,0.58,0,0
10411.6,16,0,2,71.0,7.51,0,1
351.08,21,1,2,14.0,0.8,0,0
1055.85,21,0,1,216.0,0.48,0,0
2522.97,21,0,0,264.0,2.02,0,0
3059.12,11,0,2,174.0,1.15,0,1
1651.72,17,0,0,105.0,0.88,0,0
1717.02,23,0,0,101.0,1.13,0,0
2616.24,13,1,0,76.0,1.76,0,0
1468.56,14,1,1,32.0,0.26,0,1
6335.11,14,0,0,58.0,6.93,0,1
3848.41,4,0,2,551.0,2.18,0,0
3966.11,15,1,0,19.0,2.32,0,1
757.83,4,0,0,94.0,1.35,0,0
1683.37,1,0,0,242.0,1.18,0,1
1379.64,19,1,4,72.0,2.37,0,0
731.4,8,0,2,112.0,0.51,0,0
2500.25,21,0,1,211.0,4.47,0,0
1114.45,8,0,1,95.0,0.6,0,0
3261.24,3,0,1,158.0,4.69,0,1
690.09,14,0,0,51.0,0.47,0,0
8494.18,10,1,1,158.0,15.21,0,1
806.98,0,0,2,5.0,0.41,0,0
2202.55,17,0,1,20.0,1.56,0,0
3687.39,0,0,2,122.0,2.78,0,0
1081.85,7,0,1,72.0,0.67,0,0
3894.12,15,0,1,211.0,1.92,0,0
598.09,21,1,1,50.0,0.68,0,0
6680.22,17,0,0,175.0,4.56,0,1
1831.21,21,0,2,18.0,1.64,0,0
1057.04,8,0,0,319.0,0.33,0,0
1381.24,11,1,0,65.0,1.19,0,0
3744.44,18,0,0,32.0,4.1,0,1
1068.48,17,0,0,187.0,1.78,0,0
921.11,4,0,1,355.0,0.73,0,1
1481.21,1,0,1,300.0,1.51,0,0
626.87,6,1,0,33.0,0.34,0,0
9306.7,9,0,0,134.0,5.5,0,0
1085.99,14,0,0,95.0,0.53,0,0
3821.72,6,1,0,155.0,5.5,0,1
2183.15,4,1,2,80.0,7.6,0,1
745.4,14,0,1,76.0,0.5,0,0
1798.38,19,0,0,257.0,0.74,0,0
3661.41,19,0,3,246.0,3.13,0,1
1526.24,14,0,4,186.0,0.35,0,0
5291.21,9,1,2,146.0,3.85,0,0
4534.02,23,1,1,136.0,4.76,0,1
4134.09,13,0,3,7.0,2.18,0,0
1195.49,9,0,1,166.0,0.35,0,0
684.13,16,0,2,122.0,0.47,0,0
1040.83,20,0,1,43.0,0.45,0,0
2157.31,13,1,1,206.0,1.88,0,0
2954.86,1,0,0,214.0,2.54,0,0
256.1,15,0,0,323.0,0.09,0,0
1794.89,12,0,3,65.0,3.51,0,0
2084.49,8,1,3,96.0,2.64,0,1
1408.4,6,0,0,284.0,0.67,0,0
5779.93,15,1,2,46.0,4.8,0,1
2642.82,9,1,1,191.0,1.49,0,0
5879.18,23,0,2,579.0,2.88,0,0
1488.67,21,0,1,127.0,2.22,0,0
4203.74,8,0,0,494.0,6.29,0,0
7875.88,21,0,0,87.0,2.66,0,0
5887.13,22,1,0,20.0,5.01,0,1
676.59,6,0,0,23.0,0.69,0,0
1438.98,15,0,1,158.0,0.78,0,1
1325.24,8,0,1,0.0,0.5,0,1
2808.28,23,0,0,130.0,1.19,0,0
3353.36,16,0,3,20.0,1.72,0,0
849.8,19,0,2,499.0,0.29,0,0
1921.87,6,0,1,21.0,0.96,0,0
293.56,10,0,1,96.0,0.28,0,0
6619.34,7,0,1,133.0,3.82,0,0
1140.09,6,0,4,205.0,0.48,0,1
1901.27,18,0,2,74.0,2.09,0,0
1368.29,19,1,1,326.0,1.3,0,0
5071.67,11,0,2,79.0,3.04,0,0
140.65,6,0,1,35.0,0.06,0,0
1781.21,7,0,1,108.0,1.22,0,0
1643.8,6,0,1,129.0,0.95,0,0
1201.98,5,0,2,85.0,3.61,0,0
8549.29,8,1,3,159.0,2.21,0,0
813.55,12,0,0,66.0,0.35,0,0
3621.4,6,0,0,1.0,1.58,0,0
2491.47,7,0,1,37.0,1.14,0,0
5627.2,21,0,3,350.0,2.45,0,0
991.81,16,0,0,173.0,0.29,0,0
934.8,16,0,1,25.0,0.32,0,0
4848.69,15,1,1,8.0,2.53,0,0
2651.26,21,0,4,52.0,1.1,0,0
450.14,1,0,0,217.0,0.26,0,0
1112.79,7,1,0,13.0,1.19,0,1
2559.95,16,1,0,94.0,2.35,0,0
3842.92,12,1,2,39.0,3.34,0,0
981.12,17,0,5,155.0,0.73,0,0
131.26,23,0,2,0.0,0.1,0,0
2895.46,21,1,0,39.0,3.91,0,0
602.88,9,0,1,136.0,0.36,0,0
294.24,1,0,2,95.0,0.13,0,0
141.3,1,0,0,181.0,0.13,0,0
3761.54,13,0,1,21.0,3.09,0,0
2029.93,15,1,0,91.0,0.87,0,1
1475.73,6,1,1,26.0,0.89,0,1
6311.46,20,1,1,122.0,2.51,0,1
3208.61,20,0,3,17.0,1.39,0,1
7743.97,23,0,1,19.0,8.41,0,0
516.22,11,1,1,48.0,0.3,0,0
1752.69,22,1,1,62.0,0.83,0,0
421.98,13,0,1,83.0,0.43,0,1
1470.79,3,0,0,104.0,2.0,0,0
1445.55,3,1,4,76.0,0.99,0,1
3177.82,17,0,1,6.0,7.56,0,0
1883.73,2,0,0,50.0,9.33,0,0
3168.67,0,0,0,8.0,1.49,0,0
3405.33,16,0,1,15.0,3.63,0,1
12574.62,6,0,1,12.0,10.18,0,1
1361.35,15,0,0,21.0,0.8,0,0
775.17,4,0,1,201.0,0.54,0,0
2256.29,18,0,2,119.0,2.41,0,0
878.26,6,0,2,85.0,0.18,0,0
6862.07,13,0,2,158.0,4.86,0,0
1401.23,1,0,0,390.0,0.18,0,0
1086.79,2,0,1,65.0,1.29,0,0
1183.01,16,0,1,55.0,1.0,0,0
3451.54,15,0,1,457.0,2.3,0,0
1568.74,7,0,0,177.0,1.01,0,0
1014.85,17,0,1,180.0,0.38,0,1
8093.5,14,0,4,110.0,22.12,0,1
836.68,6,0,0,85.0,0.23,0,0
1866.85,8,0,2,96.0,3.88,0,0
3252.16,5,0,0,127.0,3.5,0,0
416.46,17,1,1,57.0,0.27,0,0
2785.64,17,1,0,183.0,1.47,0,1
699.53,23,0,1,288.0,0.53,0,0
3791.45,13,0,0,102.0,3.41,0,0
760.22,13,1,2,58.0,0.51,0,0
3372.78,13,0,1,143.0,2.89,0,0
4891.48,3,0,1,24.0,1.72,0,0
3925.67,3,0,0,415.0,1.75,0,0
2266.94,14,0,3,129.0,1.17,0,0
1468.25,14,1,1,8.0,0.54,0,0
1076.23,17,0,3,91.0,0.59,0,0
6794.92,13,0,2,167.0,5.3,0,0
963.39,0,1,3,39.0,1.71,0,1
710.98,9,0,0,6.0,0.16,0,0
3290.62,19,0,2,81.0,1.13,0,0
883.13,9,0,1,215.0,1.23,0,0
768.89,9,0,4,35.0,0.33,0,0
493.12,23,1,1,151.0,0.25,0,0
1170.73,1,1,0,63.0,1.39,0,0
1678.33,7,1,0,7.0,0.49,0,1
2250.22,0,0,1,43.0,1.38,0,0
4256.39,0,0,3,45.0,5.73,0,1
2905.06,3,1,5,282.0,4.07,0,1
1522.66,6,0,2,480.0,0.8,0,0
1512.66,8,1,1,28.0,1.81,0,0
2861.62,15,0,2,68.0,3.0,0,0
5683.45,4,1,3,451.0,2.98,0,1
2025.72,1,0,4,63.0,2.03,0,0
1185.34,22,0,2,52.0,1.06,0,0
739.83,10,0,1,14.0,0.8,0,0
492.41,17,0,0,168.0,0.22,0,0
3293.29,18,0,1,71.0,1.06,0,0
3041.73,12,0,3,122.0,5.72,0,1
3040.04,23,0,4,86.0,3.71,0,0
1610.35,10,0,1,23.0,4.19,0,0
6414.02,19,0,2,23.0,4.02,0,0
1169.46,18,1,0,337.0,0.7,0,0
4271.59,16,0,0,264.0,5.1,0,0
1746.08,4,0,1,113.0,1.53,0,0
1045.74,12,0,2,0.0,0.54,0,0
3081.83,19,0,1,68.0,0.82,0,0
2614.09,0,1,2,91.0,2.75,0,0
2493.08,9,1,0,72.0,1.58,0,1
1945.26,7,1,0,312.0,0.95,0,1
1747.42,23,0,3,5.0,0.4,0,0
15514.57,7,0,2,128.0,8.23,0,1
5249.2,18,0,1,45.0,1.13,0,0
3465.26,5,0,2,98.0,5.56,0,0
1999.43,11,0,0,128.0,1.05,0,0
4475.8,6,0,4,70.0,3.55,0,0
2881.87,15,0,2,19.0,1.98,0,0
1851.19,8,1,0,88.0,2.59,0,0
1375.8,20,1,2,324.0,0.45,0,0
1681.05,21,0,3,92.0,0.8,0,0
104.23,9,0,1,16.0,0.06,0,0
2185.37,9,1,3,209.0,4.13,0,1
1164.88,9,0,2,30.0,0.45,0,0
7581.02,19,1,0,55.0,7.63,0,0
1839.8,15,0,0,67.0,1.99,0,0
620.13,0,1,2,50.0,1.04,0,0
1728.67,16,0,0,62.0,1.43,0,0
705.21,20,0,1,190.0,0.66,0,0
2768.52,13,0,1,30.0,0.84,0,1
2349.25,18,0,2,76.0,2.9,0,0
4281.49,20,1,0,2.0,4.45,0,1
887.32,20,0,3,85.0,0.85,0,1
1864.24,16,0,3,14.0,2.06,0,0
529.26,13,0,1,40.0,0.79,0,0
3399.37,7,1,2,47.0,1.56,0,0
2884.15,20,1,3,10.0,2.16,0,1
2824.89,20,0,2,54.0,2.64,0,0
1810.68,8,0,1,83.0,1.81,0,0
2626.21,7,0,0,68.0,1.65,0,0
7661.06,12,0,2,39.0,7.62,0,0
1398.86,16,0,0,42.0,0.98,0,0
2048.33,18,0,0,120.0,1.04,0,0
680.27,6,1,2,152.0,0.37,0,0
827.63,16,0,2,103.0,0.24,0,0
1974.42,0,0,1,449.0,0.74,0,0
4883.12,4,0,2,348.0,2.71,0,0
1435.61,5,0,1,12.0,0.77,0,0
1462.17,1,0,1,36.0,0.3,0,0
1253.64,15,0,2,243.0,1.37,0,0
1117.35,21,0,4,4.0,0.56,0,1
2357.78,4,1,0,108.0,2.67,0,1
469.88,4,0,0,371.0,0.19,0,0
5726.42,11,0,1,136.0,2.64,0,0
993.39,2,1,1,12.0,0.78,0,1
3462.39,15,0,1,165.0,1.07,0,0
576.51,5,0,1,57.0,0.38,0,0
3300.92,14,0,2,305.0,1.82,0,0
3310.15,14,1,4,40.0,5.9,0,1
2554.93,15,1,1,77.0,0.45,0,0
738.79,19,0,1,165.0,0.93,0,0
2263.33,12,0,1,36.0,3.22,0,0
623.44,11,0,0,24.0,0.29,0,0
1440.17,9,1,3,0.0,0.88,0,1
4566.36,13,0,1,80.0,7.74,0,0
3703.49,1,1,1,317.0,4.18,0,1
1832.92,2,0,4,40.0,1.58,0,1
751.95,8,0,2,5.0,0.79,0,0
3232.56,10,0,0,116.0,1.94,0,0
1839.86,10,0,2,7.0,0.71,0,0
224.02,21,0,0,85.0,0.04,0,0
3656.88,9,1,0,58.0,6.19,0,1
1769.04,13,0,1,77.0,1.24,0,0
5335.86,8,0,0,21.0,3.43,0,0
674.69,19,0,0,11.0,0.44,0,0
103.64,20,1,0,166.0,0.06,0,0
2324.3,9,1,2,34.0,1.49,0,0
2350.56,21,0,0,193.0,0.79,0,0
394.81,8,0,2,170.0,0.21,0,0
749.46,4,0,0,27.0,1.25,0,0
21583.75,7,0,3,287.0,32.14,0,1
1373.27,10,0,4,21.0,0.54,0,0
3490.72,0,0,1,191.0,1.75,0,0
1006.67,20,0,3,65.0,0.8,0,0
275.54,9,0,0,24.0,0.14,0,0
1551.17,0,0,0,334.0,0.73,0,0
1423.62,21,0,0,396.0,0.52,0,0
1261.57,6,0,2,86.0,0.98,0,0
1630.8,13,0,3,76.0,0.68,0,0
2293.52,4,0,0,277.0,1.67,0,1
1579.55,16,1,0,109.0,2.58,0,0
579.63,21,0,2,37.0,0.31,0,1
2800.54,20,0,5,66.0,0.89,0,0
312.8,5,0,0,217.0,0.13,0,0
285.62,15,1,1,236.0,0.09,0,0
3516.64,10,0,1,336.0,2.14,0,0
2853.55,9,1,1,41.0,3.2,0,1
1717.02,14,0,2,137.0,1.03,0,0
514.96,6,0,0,9.0,0.44,0,0
956.12,22,0,0,155.0,0.53,0,0
1427.28,1,0,0,99.0,0.93,0,0
429.96,11,0,1,34.0,0.16,0,0
929.71,18,0,1,128.0,1.44,0,0
3252.23,11,1,0,17.0,8.93,0,1
6532.69,15,0,2,49.0,4.21,0,0
1239.56,5,0,1,61.0,1.04,0,0
3571.85,2,0,1,180.0,3.29,0,0
322.9,1,0,0,44.0,0.33,0,0
3273.14,19,0,2,6.0,2.26,0,0
876.95,4,0,1,24.0,0.46,0,0
2384.18,10,0,2,112.0,1.16,0,0
1446.67,2,0,2,2.0,5.4,0,1
5933.52,2,0,3,189.0,4.27,0,0
823.04,21,0,1,278.0,1.62,0,0
3180.67,4,0,1,82.0,1.26,0,0
1405.91,21,1,1,148.0,0.65,0,0
1567.95,22,1,3,75.0,2.01,0,1
1532.31,10,0,1,44.0,0.98,0,0
844.63,2,0,3,22.0,1.9,0,1
1785.24,12,1,1,88.0,0.93,0,0
1708.92,20,0,1,319.0,0.88,0,0
2246.47,7,0,1,265.0,0.96,0,1
1950.92,19,0,0,303.0,0.91,0,1
3707.8,9,1,0,407.0,3.46,0,0
4151.22,1,0,2,22.0,5.2,0,0
702.36,3,0,1,19.0,0.72,0,0
3951.68,17,0,1,67.0,2.88,0,0
621.6,18,1,4,140.0,0.9,0,1
3068.89,3,0,3,70.0,2.55,0,1
3158.22,19,1,3,267.0,2.63,0,0
323.7,8,1,2,152.0,0.11,0,0
1965.85,15,0,0,121.0,1.0,0,0
1186.01,5,0,1,9.0,1.23,0,0
913.34,3,0,2,23.0,0.52,0,0
6098.31,8,1,1,67.0,3.2,0,1
1003.94,12,0,1,449.0,1.92,0,0
875.03,8,1,0,49.0,0.17,0,0
1935.51,5,0,3,119.0,1.46,0,0
3351.06,20,0,3,540.0,3.89,0,0
1591.63,18,0,1,37.0,1.06,0,0
5165.38,13,0,1,22.0,6.06,0,0
2915.74,20,1,2,95.0,5.66,0,0
254.58,14,0,2,96.0,0.12,0,0
1122.69,2,0,1,306.0,0.74,0,1
1090.45,4,0,3,3.0,0.63,0,0
2783.39,20,0,0,63.0,5.19,0,0
170.32,17,0,1,45.0,0.09,0,0
17927.82,13,0,0,102.0,13.88,0,0
2915.87,15,1,2,1.0,4.18,0,1
2067.28,13,0,1,149.0,2.41,0,0
5236.51,8,0,0,80.0,1.38,0,0
14902.57,14,0,2,145.0,13.09,0,1
3958.7,6,0,1,71.0,1.07,0,0
4246.85,13,0,1,77.0,5.1,0,0
2033.72,5,1,2,271.0,1.94,0,0
1591.81,20,0,0,28.0,1.38,0,0
1178.25,14,0,0,29.0,0.5,0,0
859.63,19,0,2,98.0,0.5,0,0
974.27,7,0,2,130.0,0.59,0,1
536.2,1,1,1,53.0,0.19,0,1
1688.7,7,0,1,88.0,0.79,0,0
396.95,0,0,0,31.0,0.61,0,0
2147.0,16,0,2,18.0,0.82,0,0
1749.88,18,1,0,33.0,2.25,0,1
2063.67,4,1,1,298.0,0.77,0,0
1130.12,21,0,0,194.0,0.59,0,0
28830.07,19,0,2,18.0,13.85,0,0
6149.37,15,1,4,6.0,5.41,0,1
589.88,6,0,0,12.0,0.76,0,0
2229.61,6,0,1,42.0,1.65,0,0
1046.07,17,0,2,200.0,0.59,0,0
725.58,17,1,4,47.0,0.35,0,0
541.28,1,0,0,25.0,0.5,0,1
2667.76,14,0,0,60.0,2.7,0,0
979.22,13,1,0,16.0,0.8,0,1
4320.14,17,0,0,76.0,1.81,0,0
4422.25,8,1,4,135.0,8.82,0,1
6226.21,13,0,0,55.0,4.98,0,1
839.54,4,1,1,23.0,0.86,0,0
2773.4,10,0,1,72.0,1.39,0,0
3194.57,7,0,3,173.0,1.13,0,0
1179.96,4,0,1,10.0,2.12,0,0
902.71,10,0,0,9.0,0.5,0,0
7696.87,4,0,3,46.0,3.06,0,1
2218.85,16,0,1,64.0,2.7,0,0
3204.69,21,0,0,29.0,1.21,0,0
862.76,3,0,0,3.0,1.06,0,0
603.44,14,0,0,30.0,0.29,0,0
1083.01,18,0,1,69.0,0.36,0,0
1617.09,21,0,2,10.0,1.72,0,0
693.81,1,1,1,151.0,0.55,0,1
